model,image,image_sha256,draw,noise_seed,snr_db,payload_uses,scale_uses,feedback_uses,cbr_payload,cbr_total,mse,psnr,lpips,ms_ssim,diffusion_nfe,diffusion_seconds
CDDM_author_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,3,3541355680,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021291051525622606,26.718029022216797,0.2673698961734772,0.9255050420761108,93,4.0658755879849195
CDDM_author_JSCC_snr13_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,3,3541355680,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002188299549743533,26.59893226623535,0.2549525201320648,0.9227575659751892,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,3,3541355680,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.00227172439917922,26.436443328857422,0.27611425518989563,0.9232375025749207,0,0.0
CDDM_author_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,4,4293724753,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021365052089095116,26.702960968017578,0.27077317237854004,0.9236895442008972,93,4.074405929946806
CDDM_author_JSCC_snr13_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,4,4293724753,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0022208341397345066,26.534839630126953,0.25902578234672546,0.9203113317489624,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,4,4293724753,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002276400802657008,26.427515029907227,0.2669339179992676,0.9225777387619019,0,0.0
CDDM_author_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,5,29699804,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0020856475457549095,26.807592391967773,0.26565590500831604,0.9250174760818481,93,4.044638173014391
CDDM_author_JSCC_snr13_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,5,29699804,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021593687124550343,26.6567325592041,0.2527814507484436,0.9222514033317566,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,5,29699804,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0022158659994602203,26.544567108154297,0.27253982424736023,0.9236392378807068,0,0.0
CDDM_author_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,6,544565525,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021212920546531677,26.733993530273438,0.2653520703315735,0.9231981039047241,93,3.823989389988128
CDDM_author_JSCC_snr13_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,6,544565525,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002212699968367815,26.55077362060547,0.2525215446949005,0.9198929071426392,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,6,544565525,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0022658430971205235,26.447704315185547,0.28044044971466064,0.92174232006073,0,0.0
CDDM_author_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,7,1700080220,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002061620820313692,26.857912063598633,0.26787716150283813,0.9259133338928223,93,3.547460082976613
CDDM_author_JSCC_snr13_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,7,1700080220,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002149284817278385,26.677059173583984,0.2532564699649811,0.9235997200012207,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,7,1700080220,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002216887194663286,26.542566299438477,0.2714318037033081,0.9232305288314819,0,0.0
CDDM_author_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,8,2403268126,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002110134344547987,26.756898880004883,0.26719409227371216,0.9241905212402344,93,4.071672570018563
CDDM_author_JSCC_snr13_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,8,2403268126,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002189014805480838,26.597515106201172,0.252946138381958,0.9214836955070496,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,8,2403268126,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002213415689766407,26.54936981201172,0.27417585253715515,0.9244376420974731,0,0.0
CDDM_author_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,9,313913239,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0021226084791123867,26.731300354003906,0.27606984972953796,0.9223918914794922,93,4.063583120005205
CDDM_author_JSCC_snr13_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,9,313913239,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.002200186951085925,26.57540512084961,0.2636483311653137,0.9203431010246277,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,22.png,1cee58eb1f2d9c7ebb254d208a03c783ce6cf2c4d8c2cf45e235dd23b4ce1b29,9,313913239,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0022283426951617002,26.520179748535156,0.2693937122821808,0.9231753349304199,0,0.0
CDDM_author_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,0,3695447046,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.000998286996036768,30.0074462890625,0.10466237366199493,0.9693135023117065,93,4.057577794010285
CDDM_author_JSCC_snr13_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,0,3695447046,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010020220652222633,29.991228103637695,0.10906359553337097,0.966897189617157,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,0,3695447046,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010333220707252622,29.857643127441406,0.10807529091835022,0.9691734313964844,0,0.0
CDDM_author_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,1,838584622,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009661244112066925,30.149669647216797,0.10495053231716156,0.9688171744346619,93,4.032139627961442
CDDM_author_JSCC_snr13_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,1,838584622,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010233138455078006,29.899911880493164,0.10857866704463959,0.9660091400146484,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,1,838584622,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010126149281859398,29.945556640625,0.11058781296014786,0.9684581756591797,0,0.0
CDDM_author_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,2,1898819104,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009893865790218115,30.046340942382812,0.10690708458423615,0.9691033363342285,93,4.063893788959831
CDDM_author_JSCC_snr13_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,2,1898819104,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001073704450391233,29.691152572631836,0.11121506989002228,0.965948224067688,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,2,1898819104,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010193836642429233,29.916622161865234,0.11599074304103851,0.9685913920402527,0,0.0
CDDM_author_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,3,1565778165,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009945578640326858,30.023700714111328,0.10440342128276825,0.9685033559799194,93,3.5359757419792004
CDDM_author_JSCC_snr13_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,3,1565778165,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010512121953070164,29.783096313476562,0.10912992060184479,0.9655163288116455,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,3,1565778165,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009936504065990448,30.027664184570312,0.10560913383960724,0.9697399139404297,0,0.0
CDDM_author_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,4,2267904884,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009889303473755717,30.048343658447266,0.1051597073674202,0.9684085845947266,93,1.5011456240317784
CDDM_author_JSCC_snr13_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,4,2267904884,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010420687031000853,29.82103729248047,0.10957124829292297,0.9661350250244141,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,4,2267904884,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010463388171046972,29.80327796936035,0.1146770641207695,0.9695073366165161,0,0.0
CDDM_author_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,5,1066220329,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0009987041121348739,30.005630493164062,0.10613521188497543,0.9692267179489136,93,1.5731952069909312
CDDM_author_JSCC_snr13_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,5,1066220329,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010783979669213295,29.672210693359375,0.10608696937561035,0.9671630263328552,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,5,1066220329,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010669096373021603,29.71872329711914,0.1129327341914177,0.9689592719078064,0,0.0
CDDM_author_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,6,2208174250,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010645805159583688,29.728214263916016,0.10645202547311783,0.9662922620773315,93,2.846819378028158
CDDM_author_JSCC_snr13_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,6,2208174250,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010636731749400496,29.731918334960938,0.10275536775588989,0.9639045596122742,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,6,2208174250,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010219387477263808,29.905750274658203,0.10419637709856033,0.967705488204956,0,0.0
CDDM_author_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,7,3006303666,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001054406282491982,29.769920349121094,0.10366285592317581,0.9678294658660889,93,3.120978049002588
CDDM_author_JSCC_snr13_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,7,3006303666,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010683063883334398,29.713041305541992,0.1031353548169136,0.9660226106643677,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,7,3006303666,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010174383642151952,29.92491912841797,0.11156793683767319,0.9694187045097351,0,0.0
CDDM_author_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,8,1893470733,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010211821645498276,29.90896987915039,0.10638024657964706,0.9670732021331787,93,3.155221689026803
CDDM_author_JSCC_snr13_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,8,1893470733,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001063347328454256,29.73324966430664,0.10610758513212204,0.9648301601409912,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,8,1893470733,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010886670788750052,29.63105010986328,0.11085189133882523,0.9682372808456421,0,0.0
CDDM_author_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,9,2617115521,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010508254636079073,29.78469467163086,0.10523112863302231,0.9683464765548706,93,3.159691690991167
CDDM_author_JSCC_snr13_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,9,2617115521,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010845251381397247,29.647602081298828,0.1064382791519165,0.9651190638542175,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,23.png,e3111a2fd4da24af15d6459ef9eacfe54106b38e27b4a21821b75c3f5d2d5baf,9,2617115521,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0010638879612088203,29.731042861938477,0.11077020317316055,0.9694974422454834,0,0.0
CDDM_author_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,0,310879492,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013528643175959587,28.687458038330078,0.19090279936790466,0.9557272791862488,93,3.1047444510040805
CDDM_author_JSCC_snr13_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,0,310879492,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014389966381713748,28.419403076171875,0.19041696190834045,0.9524136781692505,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,0,310879492,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014464601408690214,28.39693832397461,0.21101266145706177,0.9546817541122437,0,0.0
CDDM_author_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,1,4027068605,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001308032195083797,28.833818435668945,0.1818336397409439,0.9577214121818542,93,3.1846252600080334
CDDM_author_JSCC_snr13_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,1,4027068605,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014230509987100959,28.467796325683594,0.18199893832206726,0.954849123954773,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,1,4027068605,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014808762352913618,28.29481315612793,0.20809045433998108,0.9560312032699585,0,0.0
CDDM_author_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,2,213213187,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013520646607503295,28.690025329589844,0.19195351004600525,0.9554135799407959,93,3.138100960000884
CDDM_author_JSCC_snr13_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,2,213213187,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014314892468973994,28.44211769104004,0.19302627444267273,0.9524682760238647,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,2,213213187,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014509204775094986,28.383563995361328,0.2124345302581787,0.9545302391052246,0,0.0
CDDM_author_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,3,2164664923,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001361499889753759,28.65982437133789,0.18960392475128174,0.9557130336761475,93,3.164821751997806
CDDM_author_JSCC_snr13_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,3,2164664923,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001443781889975071,28.404983520507812,0.1905817836523056,0.9530273675918579,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,3,2164664923,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014456836506724358,28.399269104003906,0.20506790280342102,0.9548285007476807,0,0.0
CDDM_author_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,4,546911183,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013619264354929328,28.658464431762695,0.19228485226631165,0.9567791819572449,93,3.1500933680217713
CDDM_author_JSCC_snr13_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,4,546911183,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001449938165023923,28.386507034301758,0.19140970706939697,0.9539453387260437,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,4,546911183,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014432647731155157,28.40654182434082,0.21077074110507965,0.9549479484558105,0,0.0
CDDM_author_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,5,1947763355,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013266624882817268,28.77239418029785,0.18254542350769043,0.9567505121231079,93,3.101141254999675
CDDM_author_JSCC_snr13_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,5,1947763355,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014118626713752747,28.5020751953125,0.18125641345977783,0.9535218477249146,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,5,1947763355,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014226840576156974,28.468915939331055,0.21215516328811646,0.9560007452964783,0,0.0
CDDM_author_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,6,478355954,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013538848143070936,28.684185028076172,0.1880500167608261,0.9567651748657227,93,3.1380421849898994
CDDM_author_JSCC_snr13_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,6,478355954,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014434438198804855,28.4060001373291,0.18883568048477173,0.9539580345153809,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,6,478355954,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014210576191544533,28.47388458251953,0.2101781964302063,0.955819308757782,0,0.0
CDDM_author_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,7,3875689822,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013496208703145385,28.69788360595703,0.1945284754037857,0.956183910369873,93,3.161994484020397
CDDM_author_JSCC_snr13_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,7,3875689822,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014361923094838858,28.427875518798828,0.1936240792274475,0.9537560343742371,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,7,3875689822,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.001485728076659143,28.28060531616211,0.21372590959072113,0.9551977515220642,0,0.0
CDDM_author_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,8,4120613256,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0013503676746040583,28.695480346679688,0.19587533175945282,0.9562091827392578,93,2.815799831994809
CDDM_author_JSCC_snr13_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,8,4120613256,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014313433784991503,28.442562103271484,0.19814035296440125,0.9530673027038574,0,0.0
CDDM_author_JSCC_snr10_C36_paid_scale,24.png,1071c68372cc5a01435c2c225a5cf7d4bb803846ec08bb6b3d6721b156d7cb96,8,4120613256,10.0,4608.0,32,2,0.0234375,0.023610432942708332,0.0014455362688750029,28.39971351623535,0.21295860409736633,0.9563503265380859,0,0.0
